Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Sales Revenue,Order ID,Year,Day,Month,Age-Group
9748,47,Male,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2023-12-16,Standard,,0.0,4175.64,9701,2023,Saturday,December,36-55
9749,41,Male,Yes,Tablet,SKU1002,3,Cancelled,Cash,1976.24,247.03,8,2023-11-16,Express,Impulse Item,41.5,2017.74,9702,2023,Thursday,November,36-55
9749,41,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2023-12-14,Overnight,Accessory,7.26,111.01,9703,2023,Thursday,December,36-55
9751,22,Male,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-06-30,Overnight,Extended Warranty,15.21,3971.16,9704,2024,Sunday,June,18-35
9752,39,Female,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2023-11-09,Standard,Impulse Item,41.57,228.32,9705,2023,Thursday,November,36-55
9752,39,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-03-03,Express,Accessory,15.84,5554.17,9706,2024,Sunday,March,36-55
9753,58,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,2023-11-01,Express,Accessory,24.0,1606.38,9707,2023,Wednesday,November,56-75
9753,58,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-07-11,Standard,"Extended Warranty,Extended Warranty",38.19,141.94,9708,2024,Thursday,July,56-75
9754,58,Male,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2023-10-28,Express,"Impulse Item,Impulse Item",60.79,185.29,9709,2023,Saturday,October,56-75
9754,58,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-07-28,Express,"Accessory,Extended Warranty,Accessory",90.28,1572.46,9710,2024,Sunday,July,56-75
9755,69,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,2023-10-17,Express,Accessory,25.15,2559.64,9711,2023,Tuesday,October,56-75
9755,69,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-01-17,Express,,0.0,7911.9,9712,2024,Wednesday,January,56-75
9756,32,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2024-04-19,Overnight,,0.0,3955.95,9713,2024,Friday,April,18-35
9757,73,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,207.5,20.75,10,2024-05-21,Standard,Extended Warranty,39.07,246.57,9714,2024,Tuesday,May,56-75
9759,66,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-05-15,Overnight,"Impulse Item,Extended Warranty,Impulse Item",105.72,4852.860000000001,9715,2024,Wednesday,May,56-75
9759,66,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2024-05-22,Express,"Accessory,Impulse Item",46.53,4793.67,9716,2024,Wednesday,May,56-75
9759,66,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,7911.9,791.19,10,2024-09-13,Standard,"Extended Warranty,Impulse Item",56.41,7968.3099999999995,9717,2024,Friday,September,56-75
9760,33,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,83.0,20.75,4,2024-02-22,Express,,0.0,83.0,9718,2024,Thursday,February,18-35
9760,33,Female,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2024-09-19,Standard,,0.0,463.96,9719,2024,Thursday,September,18-35
9761,61,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2024-06-02,Overnight,,0.0,3711.68,9720,2024,Sunday,June,56-75
9762,59,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,844.83,844.83,1,2024-08-26,Overnight,"Extended Warranty,Accessory",57.65,902.48,9721,2024,Monday,August,56-75
9763,18,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,2023-10-12,Standard,"Accessory,Extended Warranty",58.61,1293.76,9722,2023,Thursday,October,18-35
9763,18,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,2023-12-15,Standard,"Impulse Item,Extended Warranty",75.56,2449.13,9723,2023,Friday,December,18-35
9764,58,Female,Yes,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2024-02-08,Overnight,Accessory,17.02,141.52,9724,2024,Thursday,February,56-75
9765,43,Male,No,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,2024-03-18,Standard,"Impulse Item,Extended Warranty",77.79,1807.0,9725,2024,Monday,March,36-55
9767,74,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-03-03,Express,,0.0,2319.8,9726,2024,Sunday,March,56-75
9768,74,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,2024-09-16,Standard,,0.0,2373.57,9727,2024,Monday,September,56-75
9769,39,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,494.06,247.03,2,2023-12-23,Overnight,"Accessory,Impulse Item",48.99,543.05,9728,2023,Saturday,December,36-55
9774,27,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,2023-11-01,Standard,"Extended Warranty,Impulse Item",65.05,909.88,9729,2023,Wednesday,November,18-35
9774,27,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,1689.66,844.83,2,2024-05-14,Standard,,0.0,1689.66,9730,2024,Tuesday,May,18-35
9775,70,Female,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-04-10,Standard,,0.0,62.25,9731,2024,Wednesday,April,56-75
9776,37,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-01-16,Express,,0.0,1729.21,9732,2024,Tuesday,January,36-55
9777,65,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-04-28,Standard,Accessory,38.52,100.77000000000001,9733,2024,Sunday,April,56-75
9778,60,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2024-08-26,Overnight,"Impulse Item,Impulse Item",62.25,4809.39,9734,2024,Monday,August,56-75
9779,73,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-01-03,Standard,Impulse Item,10.88,2545.37,9735,2024,Wednesday,January,56-75
9781,50,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2024-02-15,Overnight,"Accessory,Extended Warranty,Accessory",97.73,2321.0,9736,2024,Thursday,February,36-55
9781,50,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,8448.3,844.83,10,2024-08-27,Express,"Accessory,Extended Warranty",42.4,8490.699999999999,9737,2024,Tuesday,August,36-55
9782,61,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2024-05-31,Overnight,,0.0,7120.71,9738,2024,Friday,May,56-75
9783,53,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-03-20,Express,,0.0,5068.98,9739,2024,Wednesday,March,36-55
9783,53,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,2024-09-13,Overnight,"Accessory,Impulse Item,Extended Warranty",76.05,920.88,9740,2024,Friday,September,36-55
9784,27,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2023-12-29,Standard,"Extended Warranty,Accessory",41.05,1730.71,9741,2023,Friday,December,18-35
9785,36,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,3164.76,791.19,4,2023-10-02,Standard,Accessory,6.69,3171.4500000000003,9742,2023,Monday,October,36-55
9785,36,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-01-18,Standard,Impulse Item,17.38,7929.28,9743,2024,Thursday,January,36-55
9787,37,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-06-18,Overnight,"Impulse Item,Impulse Item",48.81,3428.13,9744,2024,Tuesday,June,36-55
9787,37,Female,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2024-07-07,Express,,0.0,988.12,9745,2024,Sunday,July,36-55
9788,43,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2023-12-19,Overnight,,0.0,927.92,9746,2023,Tuesday,December,36-55
9789,67,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-05-08,Overnight,"Extended Warranty,Extended Warranty",65.88,8514.179999999998,9747,2024,Wednesday,May,56-75
9790,72,Male,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,2024-01-12,Standard,"Extended Warranty,Impulse Item",70.85,3235.61,9748,2024,Friday,January,56-75
9790,72,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-03-04,Overnight,Accessory,48.76,3213.5200000000004,9749,2024,Monday,March,56-75
9790,72,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2024-05-06,Standard,Impulse Item,34.55,6793.1900000000005,9750,2024,Monday,May,56-75
9791,62,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-06-25,Standard,,0.0,124.5,9751,2024,Tuesday,June,56-75
9792,47,Male,No,Laptop,SKU1005,3,Cancelled,Cash,3247.72,463.96,7,2024-08-21,Standard,"Extended Warranty,Impulse Item,Impulse Item",38.27,3285.99,9752,2024,Wednesday,August,36-55
9793,33,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-07-08,Overnight,,0.0,5068.98,9753,2024,Monday,July,18-35
9795,21,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2023-10-06,Overnight,"Accessory,Accessory,Impulse Item",68.69,562.75,9754,2023,Friday,October,18-35
9795,21,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-04-25,Overnight,"Extended Warranty,Accessory,Impulse Item",49.12,6807.76,9755,2024,Thursday,April,18-35
9795,21,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-08-02,Standard,"Impulse Item,Impulse Item",38.66,1520.8400000000001,9756,2024,Friday,August,18-35
9796,20,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,2024-03-15,Express,"Accessory,Extended Warranty",63.57,4703.17,9757,2024,Friday,March,18-35
9798,77,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,5068.98,844.83,6,2024-07-28,Overnight,,0.0,5068.98,9758,2024,Sunday,July,75+
9800,50,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,2534.49,844.83,3,2023-12-21,Overnight,,0.0,2534.49,9759,2023,Thursday,December,36-55
9800,50,Female,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2024-05-10,Overnight,Extended Warranty,6.44,2790.2000000000003,9760,2024,Friday,May,36-55
9801,60,Female,No,Smartphone,SKU1001,5,Completed,Paypal,124.5,20.75,6,2023-12-04,Standard,"Accessory,Extended Warranty,Impulse Item",92.61,217.11,9761,2023,Monday,December,56-75
9801,60,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,988.12,247.03,4,2024-04-02,Overnight,"Accessory,Extended Warranty",45.66,1033.78,9762,2024,Tuesday,April,56-75
9802,19,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-02-06,Overnight,"Accessory,Extended Warranty,Extended Warranty",119.44,4075.39,9763,2024,Tuesday,February,18-35
9803,78,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-07-15,Express,"Extended Warranty,Accessory,Accessory",54.03,7174.74,9764,2024,Monday,July,75+
9804,18,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-07-09,Standard,Impulse Item,49.35,1284.5,9765,2024,Tuesday,July,18-35
9805,63,Female,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2023-10-06,Express,Extended Warranty,49.19,132.19,9766,2023,Friday,October,56-75
9805,63,Female,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2024-04-25,Standard,Accessory,35.94,963.8599999999999,9767,2024,Thursday,April,56-75
9806,73,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2023-09-30,Express,"Impulse Item,Extended Warranty,Accessory",86.1,580.16,9768,2023,Saturday,September,56-75
9808,40,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-01-28,Express,,0.0,124.5,9769,2024,Sunday,January,36-55
9808,40,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-05-08,Express,Extended Warranty,11.12,475.08,9770,2024,Wednesday,May,36-55
9810,46,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,247.03,247.03,1,2024-07-14,Overnight,,0.0,247.03,9771,2024,Sunday,July,36-55
9810,46,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-09-07,Overnight,Accessory,5.5,1861.34,9772,2024,Saturday,September,36-55
9811,33,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-01-10,Express,Extended Warranty,19.84,7931.74,9773,2024,Wednesday,January,18-35
9812,22,Female,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-01-07,Standard,Impulse Item,46.28,4002.23,9774,2024,Sunday,January,18-35
9812,22,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-01-08,Overnight,Extended Warranty,31.52,176.77,9775,2024,Monday,January,18-35
9812,22,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-08-17,Overnight,,0.0,3379.32,9776,2024,Saturday,August,18-35
9812,22,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-08-29,Standard,"Extended Warranty,Accessory,Accessory",106.1,6019.910000000001,9777,2024,Thursday,August,18-35
9813,60,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,1689.66,844.83,2,2024-04-08,Express,,0.0,1689.66,9778,2024,Monday,April,56-75
9815,42,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-03-12,Standard,,0.0,1689.66,9779,2024,Tuesday,March,36-55
9815,42,Male,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2024-08-29,Standard,Extended Warranty,42.85,125.85,9780,2024,Thursday,August,36-55
9817,70,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-08-18,Express,"Accessory,Accessory,Accessory",66.99,1458.8700000000001,9781,2024,Sunday,August,56-75
9818,28,Male,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-05-30,Express,"Accessory,Accessory,Accessory",79.54,2549.84,9782,2024,Thursday,May,18-35
9819,76,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,166.0,20.75,8,2024-08-31,Express,Accessory,8.2,174.2,9783,2024,Saturday,August,75+
9820,54,Female,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,2024-01-07,Standard,"Impulse Item,Impulse Item,Accessory",69.09,533.05,9784,2024,Sunday,January,36-55
9820,54,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-02-25,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",92.82,2316.09,9785,2024,Sunday,February,36-55
9820,54,Female,Yes,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2024-07-26,Express,"Impulse Item,Impulse Item",82.6,124.1,9786,2024,Friday,July,36-55
9821,74,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-09-07,Express,Impulse Item,17.83,163.07999999999998,9787,2024,Saturday,September,56-75
9822,73,Male,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-01-22,Overnight,,0.0,20.75,9788,2024,Monday,January,56-75
9823,77,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,207.5,20.75,10,2023-10-06,Express,,0.0,207.5,9789,2023,Friday,October,75+
9826,24,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2024-05-23,Overnight,,0.0,20.75,9790,2024,Thursday,May,18-35
9827,64,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2023-10-10,Express,"Impulse Item,Accessory,Extended Warranty",92.73,175.73000000000002,9791,2023,Tuesday,October,56-75
9827,64,Female,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-03-24,Standard,"Extended Warranty,Impulse Item",52.17,93.67,9792,2024,Sunday,March,56-75
9827,64,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,2024-08-18,Express,Impulse Item,16.6,78.85,9793,2024,Sunday,August,56-75
9828,54,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2023-11-22,Overnight,"Accessory,Extended Warranty",86.53,2309.8,9794,2023,Wednesday,November,36-55
9829,45,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2023-12-27,Express,"Accessory,Extended Warranty",77.51,1767.17,9795,2023,Wednesday,December,36-55
9829,45,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-08-28,Express,"Accessory,Extended Warranty",79.28,4826.42,9796,2024,Wednesday,August,36-55
9830,78,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-01-19,Standard,Extended Warranty,36.97,182.22,9797,2024,Friday,January,75+
9830,78,Female,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2024-05-25,Express,"Impulse Item,Extended Warranty,Accessory",104.46,1339.6100000000001,9798,2024,Saturday,May,75+
9831,76,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,791.19,791.19,1,2024-03-10,Overnight,,0.0,791.19,9799,2024,Sunday,March,75+
9831,76,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-07-02,Standard,"Impulse Item,Impulse Item,Accessory",42.36,1434.24,9800,2024,Tuesday,July,75+
9832,43,Female,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2023-10-08,Express,,0.0,124.5,9801,2023,Sunday,October,36-55
9833,69,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,4224.15,844.83,5,2023-10-07,Overnight,Impulse Item,40.28,4264.429999999999,9802,2023,Saturday,October,56-75
9834,57,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2023-10-28,Express,,0.0,41.5,9803,2023,Saturday,October,56-75
9834,57,Female,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-03-12,Standard,"Accessory,Impulse Item,Impulse Item",96.35,3808.0299999999997,9804,2024,Tuesday,March,56-75
9835,76,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,2024-03-30,Overnight,Accessory,13.67,34.42,9805,2024,Saturday,March,75+
9838,39,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,83.0,20.75,4,2023-10-23,Standard,Extended Warranty,6.21,89.21,9806,2023,Monday,October,36-55
9839,30,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-02-28,Standard,"Impulse Item,Impulse Item,Extended Warranty",131.24,1059.1599999999999,9807,2024,Wednesday,February,18-35
9841,51,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2023-10-19,Overnight,,0.0,7603.47,9808,2023,Thursday,October,36-55
9841,51,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,1391.88,463.96,3,2024-07-18,Standard,Accessory,35.96,1427.8400000000001,9809,2024,Thursday,July,36-55
9845,41,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2023-12-26,Overnight,"Accessory,Extended Warranty",38.98,1430.8600000000001,9810,2023,Tuesday,December,36-55
9846,21,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2023-10-15,Standard,"Accessory,Impulse Item,Impulse Item",85.42,209.92000000000002,9811,2023,Sunday,October,18-35
9849,29,Male,No,Tablet,SKU1002,3,Cancelled,Cash,988.12,247.03,4,2024-02-04,Overnight,"Extended Warranty,Accessory,Accessory",31.66,1019.78,9812,2024,Sunday,February,18-35
9849,29,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-08-14,Standard,"Extended Warranty,Accessory",28.85,2563.3399999999997,9813,2024,Wednesday,August,18-35
9850,36,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-05-17,Standard,,0.0,791.19,9814,2024,Friday,May,36-55
9850,36,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,62.25,20.75,3,2024-08-16,Standard,Impulse Item,5.35,67.6,9815,2024,Friday,August,36-55
9851,21,Male,Yes,Smartphone,SKU1004,5,Cancelled,Cash,5367.6,766.8,7,2024-01-27,Overnight,"Accessory,Impulse Item,Impulse Item",60.9,5428.5,9816,2024,Saturday,January,18-35
9852,23,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,463.96,463.96,1,2023-11-03,Standard,"Impulse Item,Accessory,Extended Warranty",91.14,555.1,9817,2023,Friday,November,18-35
9852,23,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,2024-04-13,Overnight,"Impulse Item,Accessory,Extended Warranty",82.98,927.8100000000001,9818,2024,Saturday,April,18-35
9853,73,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-01-28,Express,,0.0,3711.68,9819,2024,Sunday,January,56-75
9854,39,Female,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-01-19,Overnight,,0.0,2373.57,9820,2024,Friday,January,36-55
9854,39,Female,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-03-09,Express,"Extended Warranty,Extended Warranty",56.71,222.71,9821,2024,Saturday,March,36-55
9857,55,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-03-30,Standard,,0.0,166.0,9822,2024,Saturday,March,36-55
9858,37,Male,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2023-11-11,Express,Accessory,35.17,221.92000000000002,9823,2023,Saturday,November,36-55
9859,74,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2024-04-03,Overnight,"Extended Warranty,Impulse Item,Impulse Item",90.7,7211.41,9824,2024,Wednesday,April,56-75
9859,74,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,83.0,20.75,4,2024-06-30,Overnight,,0.0,83.0,9825,2024,Sunday,June,56-75
9859,74,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,2024-07-18,Overnight,Impulse Item,10.12,854.95,9826,2024,Thursday,July,56-75
9859,74,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-08-12,Standard,Impulse Item,46.24,3293.9599999999996,9827,2024,Monday,August,56-75
9859,74,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-09-15,Express,Accessory,24.13,2397.7000000000003,9828,2024,Sunday,September,56-75
9860,72,Male,No,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,2024-02-02,Express,"Accessory,Extended Warranty",36.29,1892.1299999999999,9829,2024,Friday,February,56-75
9860,72,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-07-08,Overnight,Accessory,5.01,3252.73,9830,2024,Monday,July,56-75
9861,33,Male,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-10-08,Express,"Extended Warranty,Impulse Item,Accessory",71.31,3450.63,9831,2023,Sunday,October,18-35
9862,67,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2024-01-29,Express,Impulse Item,29.27,1511.45,9832,2024,Monday,January,56-75
9862,67,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-08-17,Express,,0.0,2223.27,9833,2024,Saturday,August,56-75
9863,32,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-05-06,Express,"Impulse Item,Impulse Item,Impulse Item",73.05,2296.32,9834,2024,Monday,May,18-35
9863,32,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,2024-08-06,Standard,"Accessory,Extended Warranty,Extended Warranty",121.03,2904.7900000000004,9835,2024,Tuesday,August,18-35
9864,32,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2024-02-16,Overnight,Accessory,13.28,1495.46,9836,2024,Friday,February,18-35
9866,39,Male,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-09-09,Overnight,"Extended Warranty,Extended Warranty",25.08,45.83,9837,2024,Monday,September,36-55
9867,50,Female,No,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,2023-10-24,Express,"Accessory,Accessory",64.66,6394.18,9838,2023,Tuesday,October,36-55
9867,50,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-04-30,Standard,Impulse Item,15.65,479.60999999999996,9839,2024,Tuesday,April,36-55
9867,50,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-07-19,Standard,,0.0,62.25,9840,2024,Friday,July,36-55
9868,58,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,3164.76,791.19,4,2024-09-12,Overnight,"Accessory,Extended Warranty",81.87,3246.63,9841,2024,Thursday,September,56-75
9869,71,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-04-05,Standard,,0.0,7911.9,9842,2024,Friday,April,56-75
9869,71,Male,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-05-22,Express,"Impulse Item,Extended Warranty",41.79,4788.93,9843,2024,Wednesday,May,56-75
9870,36,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-02-16,Express,Extended Warranty,47.27,5961.080000000001,9844,2024,Friday,February,36-55
9871,60,Female,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-02-11,Overnight,,0.0,7120.71,9845,2024,Sunday,February,56-75
9871,60,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,1391.88,463.96,3,2024-04-29,Express,"Accessory,Accessory",78.7,1470.5800000000002,9846,2024,Monday,April,56-75
9872,45,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,6329.52,791.19,8,2024-09-01,Standard,"Impulse Item,Extended Warranty",45.86,6375.38,9847,2024,Sunday,September,36-55
9873,55,Female,No,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,2024-05-03,Express,,0.0,463.96,9848,2024,Friday,May,36-55
9874,28,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,124.5,20.75,6,2023-12-07,Express,,0.0,124.5,9849,2023,Thursday,December,18-35
9874,28,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-01-17,Express,Extended Warranty,45.54,4001.49,9850,2024,Wednesday,January,18-35
9874,28,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2024-05-08,Express,,0.0,1391.88,9851,2024,Wednesday,May,18-35
